Item:818190288; Precio:; Cant:0
Item:111100240; Precio:; Cant:44
Item:111100242; Precio:; Cant:88
Item:111100243; Precio:; Cant:21
Item:111100245; Precio:; Cant:57
Item:111100266; Precio:; Cant:9
Item:111100267; Precio:; Cant:15
Item:111100268; Precio:; Cant:25
Item:111100269; Precio:; Cant:0
Item:111100274; Precio:; Cant:24
Item:111100288; Precio:; Cant:0
Item:111100296; Precio:; Cant:26
Item:111100301; Precio:; Cant:30
Item:111100302; Precio:; Cant:17
Item:111100303; Precio:; Cant:49
Item:111100304; Precio:; Cant:15
Item:111100306; Precio:; Cant:16
Item:111100314; Precio:; Cant:6
Item:111100318; Precio:; Cant:37
Item:111100319; Precio:; Cant:96
Item:111100323; Precio:; Cant:97
Item:111100330; Precio:; Cant:20
Item:111100332; Precio:; Cant:19
Item:111100333; Precio:; Cant:24
Item:111100335; Precio:; Cant:20
Item:111100336; Precio:; Cant:17
Item:111100337; Precio:; Cant:0
Item:111100355; Precio:; Cant:130
Item:111100357; Precio:; Cant:9
Item:111100358; Precio:; Cant:8
Item:111100359; Precio:; Cant:36
Item:111100360; Precio:; Cant:77
Item:111100362; Precio:; Cant:12
Item:111100363; Precio:; Cant:16
Item:111100365; Precio:; Cant:16
Item:111100366; Precio:; Cant:54
Item:111100367; Precio:; Cant:0
Item:111100368; Precio:; Cant:13
Item:111100369; Precio:; Cant:36
Item:111100380; Precio:; Cant:26
Item:111100381; Precio:; Cant:15
Item:111100382; Precio:; Cant:9
Item:111100384; Precio:; Cant:41
Item:111100402; Precio:; Cant:0
Item:111100403; Precio:; Cant:202
Item:111100404; Precio:; Cant:0
Item:111100405; Precio:; Cant:0
Item:111100407; Precio:; Cant:43
Item:111100408; Precio:; Cant:4
Item:111100412; Precio:; Cant:128
Item:111100415; Precio:; Cant:17
Item:111100459; Precio:; Cant:2619
Item:111100460; Precio:; Cant:1274
Item:111100464; Precio:; Cant:14
Item:111100466; Precio:; Cant:43
Item:111100475; Precio:; Cant:4
Item:111100478; Precio:; Cant:0
Item:111100484; Precio:; Cant:0
Item:111100487; Precio:; Cant:19
Item:111100488; Precio:; Cant:31
Item:111100490; Precio:; Cant:35
Item:111100495; Precio:; Cant:15
Item:111100496; Precio:; Cant:28
Item:111100525; Precio:; Cant:10
Item:111100588; Precio:; Cant:19
Item:111100589; Precio:; Cant:83
Item:111100612; Precio:; Cant:0
Item:111100633; Precio:; Cant:94
Item:111100634; Precio:; Cant:115
Item:111100635; Precio:; Cant:35
Item:111100638; Precio:; Cant:17
Item:111100639; Precio:; Cant:0
Item:111100640; Precio:; Cant:33
Item:111100642; Precio:; Cant:15
Item:111100645; Precio:; Cant:29
Item:111100646; Precio:; Cant:21
Item:111100647; Precio:; Cant:6
Item:111100650; Precio:; Cant:11
Item:111100651; Precio:; Cant:13
Item:111100653; Precio:; Cant:23
Item:111100654; Precio:; Cant:16
Item:111100666; Precio:; Cant:52
Item:111100667; Precio:; Cant:117
Item:111100668; Precio:; Cant:44
Item:111100669; Precio:; Cant:19
Item:111100670; Precio:; Cant:12
Item:111100671; Precio:; Cant:232
Item:111100672; Precio:; Cant:29
Item:111100673; Precio:; Cant:45
Item:111110014; Precio:; Cant:30
Item:111110015; Precio:; Cant:128
Item:111110016; Precio:; Cant:12
Item:111110018; Precio:; Cant:25
Item:111110019; Precio:; Cant:49
Item:111110020; Precio:; Cant:139
Item:111110022; Precio:; Cant:26
Item:111110023; Precio:; Cant:0
Item:111110024; Precio:; Cant:99
Item:111110026; Precio:; Cant:35
Item:111110027; Precio:; Cant:15
Item:111110028; Precio:; Cant:72
Item:111110029; Precio:; Cant:31
Item:111110030; Precio:; Cant:23
Item:111110038; Precio:; Cant:230
Item:111110039; Precio:; Cant:264
Item:111110040; Precio:; Cant:12
Item:111110041; Precio:; Cant:5
Item:111110042; Precio:; Cant:38
Item:111110043; Precio:; Cant:30
Item:111110044; Precio:; Cant:33
Item:111110053; Precio:; Cant:0
Item:111110055; Precio:; Cant:402
Item:111110056; Precio:; Cant:265
Item:111110060; Precio:; Cant:509
Item:111110063; Precio:; Cant:0
Item:111110064; Precio:; Cant:125
Item:111110065; Precio:; Cant:211
Item:111110068; Precio:; Cant:837
Item:111110069; Precio:; Cant:312
Item:111110071; Precio:; Cant:29
Item:111110072; Precio:; Cant:96
Item:111110077; Precio:; Cant:0
Item:111110079; Precio:; Cant:66
Item:111110082; Precio:; Cant:77
Item:111110083; Precio:; Cant:61
Item:111110084; Precio:; Cant:120
Item:111110087; Precio:; Cant:57
Item:111110089; Precio:; Cant:66
Item:111110093; Precio:; Cant:81
Item:111110096; Precio:; Cant:46
Item:111110097; Precio:; Cant:69
Item:111110100; Precio:; Cant:140
Item:111110102; Precio:; Cant:112
Item:111110114; Precio:; Cant:15
Item:111110115; Precio:; Cant:7
Item:111110117; Precio:; Cant:31
Item:111110118; Precio:; Cant:30
Item:111110138; Precio:; Cant:49
Item:111110139; Precio:; Cant:64
Item:111110141; Precio:; Cant:0
Item:111110142; Precio:; Cant:27
Item:111110143; Precio:; Cant:65
Item:111110144; Precio:; Cant:69
Item:111110145; Precio:; Cant:22
Item:111110146; Precio:; Cant:8
Item:111110186; Precio:; Cant:0
Item:111110198; Precio:; Cant:83
Item:111110201; Precio:; Cant:54
Item:111110215; Precio:; Cant:56
Item:111110218; Precio:; Cant:828
Item:111110219; Precio:; Cant:1492
Item:111110221; Precio:; Cant:1300
Item:111110227; Precio:; Cant:41
Item:111110229; Precio:; Cant:0
Item:111110239; Precio:; Cant:0
Item:111120007; Precio:; Cant:31
Item:111120008; Precio:; Cant:12
Item:111130050; Precio:; Cant:12
Item:111130051; Precio:; Cant:60
Item:111130052; Precio:; Cant:49
Item:111150029; Precio:; Cant:6
Item:111150042; Precio:; Cant:18
Item:111150066; Precio:; Cant:0
Item:2020020010005; Precio:; Cant:0
Item:2020020020026; Precio:; Cant:0
Item:2020020020028; Precio:; Cant:0
Item:2020020020029; Precio:; Cant:0
Item:2020020020030; Precio:; Cant:0
Item:2020020080002; Precio:; Cant:0
Item:2020120100028; Precio:; Cant:0
Item:2020120100029; Precio:; Cant:0
Item:2020120100030; Precio:; Cant:4
Item:2020120100031; Precio:; Cant:18
Item:2020120100032; Precio:; Cant:12
Item:2020120100033; Precio:; Cant:0
Item:2020120100034; Precio:; Cant:29
Item:2020120100035; Precio:; Cant:0
Item:2020120100036; Precio:; Cant:34
Item:2020120100037; Precio:; Cant:0
Item:2020120100038; Precio:; Cant:0
Item:2020120100041; Precio:; Cant:0
Item:2020120100042; Precio:; Cant:11
Item:2020120100043; Precio:; Cant:6
Item:2020120110001; Precio:; Cant:0
Item:2020120110002; Precio:; Cant:0
Item:2020120110003; Precio:; Cant:0
Item:2020120110005; Precio:; Cant:0
Item:2020120120004; Precio:; Cant:192
Item:2020120120005; Precio:; Cant:34
Item:2020120120007; Precio:; Cant:0
Item:2020120120008; Precio:; Cant:335
Item:2020120120009; Precio:; Cant:257
Item:2020120120012; Precio:; Cant:0
Item:2020120120020; Precio:; Cant:39
Item:2020120120023; Precio:; Cant:18
Item:2020120150001; Precio:; Cant:0
Item:2020120150002; Precio:; Cant:0
Item:2020120150016; Precio:; Cant:0
Item:2020120150017; Precio:; Cant:0
Item:2020120150019; Precio:; Cant:0
Item:2020220210013; Precio:; Cant:0
Item:2020220210041; Precio:; Cant:0
Item:2020220240002; Precio:; Cant:5
Item:2020220240012; Precio:; Cant:0
Item:2020220250004; Precio:; Cant:4
Item:2020220250005; Precio:; Cant:0
Item:2020220250006; Precio:; Cant:0
Item:2020220260010; Precio:; Cant:0
Item:2020220270008; Precio:; Cant:5
Item:2020220270009; Precio:; Cant:68
Item:2020220270011; Precio:; Cant:0
Item:2020220270012; Precio:; Cant:9
Item:2020320330008; Precio:; Cant:19
Item:2020320350019; Precio:; Cant:16
Item:2020320350020; Precio:; Cant:9
Item:2020320350063; Precio:; Cant:0
Item:2020320350065; Precio:; Cant:14
Item:2020320350067; Precio:; Cant:9
Item:2020320350076; Precio:; Cant:6
Item:2020320350078; Precio:; Cant:5
Item:2020520510010; Precio:; Cant:16
Item:2020520510011; Precio:; Cant:0
Item:2020520510012; Precio:; Cant:0
Item:2020520510013; Precio:; Cant:12
Item:2020520510014; Precio:; Cant:121
Item:2020520580004; Precio:; Cant:0
Item:2020620610001; Precio:; Cant:105
Item:2121021010016; Precio:; Cant:0
Item:2121021030031; Precio:; Cant:3
Item:2121021030038; Precio:; Cant:5
Item:2121021030039; Precio:; Cant:14
Item:2121021030040; Precio:; Cant:4
Item:2121021030042; Precio:; Cant:0
Item:2121021040007; Precio:; Cant:17
Item:2121021040008; Precio:; Cant:5
Item:2121021040009; Precio:; Cant:3
Item:2121021050007; Precio:; Cant:6
Item:2121021050008; Precio:; Cant:22
Item:2121021050009; Precio:; Cant:20
Item:2121121100002; Precio:; Cant:5
Item:2121121100003; Precio:; Cant:0
Item:2121121100004; Precio:; Cant:9
Item:2121121100008; Precio:; Cant:0
Item:2121121100010; Precio:; Cant:0
Item:2121121100011; Precio:; Cant:0
Item:2121121100012; Precio:; Cant:41
Item:2121121150006; Precio:; Cant:7
Item:2121121160001; Precio:; Cant:9
Item:2121121170001; Precio:; Cant:0
Item:2121121170002; Precio:; Cant:6
Item:2222022000016; Precio:; Cant:0
Item:2222022010017; Precio:; Cant:6
Item:2222022010021; Precio:; Cant:3
Item:2222022010022; Precio:; Cant:0
Item:2222022010027; Precio:; Cant:0
Item:2222022010028; Precio:; Cant:9
Item:2222022020001; Precio:; Cant:26
Item:2222022030002; Precio:; Cant:77
Item:2222022030003; Precio:; Cant:0
Item:2222022030004; Precio:; Cant:0
Item:2222022040001; Precio:; Cant:130
Item:2222122110007; Precio:; Cant:0
Item:2222122110008; Precio:; Cant:0
Item:2222122110009; Precio:; Cant:5
Item:2222122110010; Precio:; Cant:6
Item:2323023040025; Precio:; Cant:0
Item:2323023040026; Precio:; Cant:4
Item:2323023040027; Precio:; Cant:5
Item:2323023040028; Precio:; Cant:4
Item:2323023040030; Precio:; Cant:7
Item:2323023040031; Precio:; Cant:0
Item:2323023050007; Precio:; Cant:4
Item:2323023050008; Precio:; Cant:7
Item:2323023050009; Precio:; Cant:0
Item:2323023050010; Precio:; Cant:5
Item:2323023050011; Precio:; Cant:0
Item:2323023050013; Precio:; Cant:4
Item:2323023050014; Precio:; Cant:6
Item:2323123140039; Precio:; Cant:0
Item:2323123180001; Precio:; Cant:0
Item:2323123180002; Precio:; Cant:0
Item:2323123180004; Precio:; Cant:4
Item:2323123180007; Precio:; Cant:5
Item:2323123180008; Precio:; Cant:5
Item:2323123180015; Precio:; Cant:0
Item:2323123190010; Precio:; Cant:86
Item:2323123190031; Precio:; Cant:40
Item:2323123190032; Precio:; Cant:36
Item:2323123190033; Precio:; Cant:7
Item:2323123190034; Precio:; Cant:5
Item:2323123190035; Precio:; Cant:0
Item:2323223210002; Precio:; Cant:4
Item:2323223210004; Precio:; Cant:0
Item:2323223210005; Precio:; Cant:0
Item:2323223210006; Precio:; Cant:0
Item:2323223210007; Precio:; Cant:0
Item:2323223210008; Precio:; Cant:9
Item:2323223210010; Precio:; Cant:0
Item:2323223210011; Precio:; Cant:0
Item:2323223210012; Precio:; Cant:0
Item:2323223210013; Precio:; Cant:0
Item:2323223210016; Precio:; Cant:0
Item:2323223210017; Precio:; Cant:4
Item:2323223210018; Precio:; Cant:5
Item:2323223210019; Precio:; Cant:10
Item:2323223210020; Precio:; Cant:0
Item:2323223210021; Precio:; Cant:0
Item:2323223210023; Precio:; Cant:0
Item:2323223210024; Precio:; Cant:0
Item:2323223210025; Precio:; Cant:11
Item:2323223210027; Precio:; Cant:0
Item:2323223210028; Precio:; Cant:0
Item:2323223210029; Precio:; Cant:39
Item:2323223210030; Precio:; Cant:5
Item:2323223210031; Precio:; Cant:0
Item:2323223210032; Precio:; Cant:4
Item:2323223210034; Precio:; Cant:0
Item:2323223210035; Precio:; Cant:0
Item:2323223210036; Precio:; Cant:0
Item:2323223210037; Precio:; Cant:0
Item:2323223210041; Precio:; Cant:11
Item:2323223210042; Precio:; Cant:0
Item:2323223210044; Precio:; Cant:0
Item:2323223210045; Precio:; Cant:0
Item:2424024000037; Precio:; Cant:0
Item:2424024030001; Precio:; Cant:0
Item:2424024030002; Precio:; Cant:0
Item:2424024030003; Precio:; Cant:12
Item:2424024030004; Precio:; Cant:0
Item:2424124150001; Precio:; Cant:0
Item:2424124150002; Precio:; Cant:9
Item:2525125110004; Precio:; Cant:0
Item:2525225220011; Precio:; Cant:4
Item:2525225220012; Precio:; Cant:0
Item:2525225220015; Precio:; Cant:0
Item:2525225220040; Precio:; Cant:0
Item:2525325300018; Precio:; Cant:0
Item:2525325310008; Precio:; Cant:0
Item:2525325310014; Precio:; Cant:0
Item:2525325310015; Precio:; Cant:0
Item:2525325310017; Precio:; Cant:0
Item:2626026010011; Precio:; Cant:4
Item:2626026010012; Precio:; Cant:0
Item:2626026010013; Precio:; Cant:0
Item:2626026010015; Precio:; Cant:21
Item:2626026010016; Precio:; Cant:8
Item:2626026010017; Precio:; Cant:0
Item:2626026010018; Precio:; Cant:0
Item:2626026010020; Precio:; Cant:0
Item:2626026020001; Precio:; Cant:4
Item:2626026020003; Precio:; Cant:11
Item:2626126100002; Precio:; Cant:19
Item:2626126100003; Precio:; Cant:0
Item:2626226200001; Precio:; Cant:39
Item:2626226200003; Precio:; Cant:0
Item:2626226200004; Precio:; Cant:12
Item:2626226200015; Precio:; Cant:0
Item:2626226200026; Precio:; Cant:0
Item:2626226200027; Precio:; Cant:5
Item:2626226200029; Precio:; Cant:14
Item:2626226200030; Precio:; Cant:0
Item:2626226200031; Precio:; Cant:0
Item:303010013; Precio:; Cant:0
Item:303010017; Precio:; Cant:0
Item:303010034; Precio:; Cant:6
Item:303010035; Precio:; Cant:7
Item:303010040; Precio:; Cant:0
Item:303010041; Precio:; Cant:0
Item:303010042; Precio:; Cant:4
Item:303010043; Precio:; Cant:0
Item:303020023; Precio:; Cant:4
Item:303020032; Precio:; Cant:4
Item:303020035; Precio:; Cant:3
Item:303020044; Precio:; Cant:0
Item:303020060; Precio:; Cant:4
Item:303020065; Precio:; Cant:3
Item:303020066; Precio:; Cant:0
Item:303020074; Precio:; Cant:17
Item:303020075; Precio:; Cant:11
Item:303020076; Precio:; Cant:17
Item:303020077; Precio:; Cant:0
Item:303020078; Precio:; Cant:19
Item:303020088; Precio:; Cant:5
Item:303020089; Precio:; Cant:7
Item:303020090; Precio:; Cant:0
Item:303020092; Precio:; Cant:6
Item:303020093; Precio:; Cant:0
Item:303020117; Precio:; Cant:0
Item:303020118; Precio:; Cant:0
Item:303020119; Precio:; Cant:8
Item:303020120; Precio:; Cant:7
Item:303020121; Precio:; Cant:6
Item:303020122; Precio:; Cant:3
Item:303030002; Precio:; Cant:5
Item:303030003; Precio:; Cant:7
Item:303030004; Precio:; Cant:0
Item:303030005; Precio:; Cant:10
Item:303030006; Precio:; Cant:7
Item:303030007; Precio:; Cant:7
Item:303030008; Precio:; Cant:4
Item:303030009; Precio:; Cant:13
Item:303030010; Precio:; Cant:0
Item:303030011; Precio:; Cant:3
Item:303030012; Precio:; Cant:7
Item:303030013; Precio:; Cant:0
Item:303030054; Precio:; Cant:19
Item:303030055; Precio:; Cant:8
Item:303030056; Precio:; Cant:0
Item:303030057; Precio:; Cant:0
Item:303040001; Precio:; Cant:0
Item:303040005; Precio:; Cant:0
Item:303040040; Precio:; Cant:0
Item:303040043; Precio:; Cant:0
Item:303040044; Precio:; Cant:0
Item:303040045; Precio:; Cant:0
Item:303040062; Precio:; Cant:5
Item:303040063; Precio:; Cant:0
Item:303050092; Precio:; Cant:0
Item:303050147; Precio:; Cant:0
Item:303050149; Precio:; Cant:14
Item:303050150; Precio:; Cant:10
Item:303050151; Precio:; Cant:3
Item:303050152; Precio:; Cant:10
Item:303050153; Precio:; Cant:6
Item:303050154; Precio:; Cant:0
Item:303050155; Precio:; Cant:8
Item:303050158; Precio:; Cant:0
Item:303050251; Precio:; Cant:3
Item:303050277; Precio:; Cant:0
Item:303050297; Precio:; Cant:0
Item:303050298; Precio:; Cant:0
Item:313100001; Precio:; Cant:12
Item:313100086; Precio:; Cant:0
Item:313100087; Precio:; Cant:7
Item:313100088; Precio:; Cant:5
Item:313100089; Precio:; Cant:0
Item:313100090; Precio:; Cant:3
Item:313100091; Precio:; Cant:17
Item:313100092; Precio:; Cant:10
Item:313100093; Precio:; Cant:27
Item:313100094; Precio:; Cant:0
Item:313100095; Precio:; Cant:0
Item:313100096; Precio:; Cant:0
Item:313100097; Precio:; Cant:5
Item:313100098; Precio:; Cant:7
Item:313100099; Precio:; Cant:10
Item:313100105; Precio:; Cant:0
Item:313100115; Precio:; Cant:0
Item:313100143; Precio:; Cant:0
Item:313100145; Precio:; Cant:0
Item:313100146; Precio:; Cant:0
Item:313100147; Precio:; Cant:0
Item:313100148; Precio:; Cant:7
Item:313100149; Precio:; Cant:6
Item:313100150; Precio:; Cant:0
Item:313100152; Precio:; Cant:6
Item:313100154; Precio:; Cant:10
Item:313100155; Precio:; Cant:5
Item:313100156; Precio:; Cant:9
Item:313100157; Precio:; Cant:24
Item:313100158; Precio:; Cant:36
Item:313100159; Precio:; Cant:0
Item:313100161; Precio:; Cant:9
Item:313100162; Precio:; Cant:24
Item:313100163; Precio:; Cant:3
Item:313100164; Precio:; Cant:7
Item:313100165; Precio:; Cant:0
Item:313100166; Precio:; Cant:10
Item:313100167; Precio:; Cant:7
Item:313100168; Precio:; Cant:10
Item:313100181; Precio:; Cant:4
Item:313100182; Precio:; Cant:0
Item:313100184; Precio:; Cant:8
Item:313100185; Precio:; Cant:16
Item:313100186; Precio:; Cant:0
Item:313100187; Precio:; Cant:0
Item:313100188; Precio:; Cant:45
Item:313100189; Precio:; Cant:12
Item:313100190; Precio:; Cant:11
Item:313100191; Precio:; Cant:9
Item:313100193; Precio:; Cant:40
Item:313100194; Precio:; Cant:11
Item:313100195; Precio:; Cant:7
Item:313100196; Precio:; Cant:9
Item:313100198; Precio:; Cant:0
Item:313100199; Precio:; Cant:11
Item:313100201; Precio:; Cant:13
Item:313100202; Precio:; Cant:12
Item:313100203; Precio:; Cant:15
Item:313100204; Precio:; Cant:7
Item:313100205; Precio:; Cant:0
Item:313100206; Precio:; Cant:12
Item:313100207; Precio:; Cant:6
Item:313100208; Precio:; Cant:7
Item:313100210; Precio:; Cant:8
Item:313100211; Precio:; Cant:56
Item:313110015; Precio:; Cant:8
Item:313110016; Precio:; Cant:0
Item:313110017; Precio:; Cant:0
Item:313110027; Precio:; Cant:3
Item:313110028; Precio:; Cant:18
Item:313110030; Precio:; Cant:5
Item:313110031; Precio:; Cant:0
Item:313110032; Precio:; Cant:13
Item:313110034; Precio:; Cant:0
Item:313110039; Precio:; Cant:16
Item:313110040; Precio:; Cant:0
Item:313110041; Precio:; Cant:6
Item:313110042; Precio:; Cant:41
Item:313110043; Precio:; Cant:0
Item:313110044; Precio:; Cant:8
Item:313110045; Precio:; Cant:6
Item:313110046; Precio:; Cant:0
Item:313110049; Precio:; Cant:0
Item:313120001; Precio:; Cant:355
Item:313120007; Precio:; Cant:0
Item:313120008; Precio:; Cant:0
Item:313120009; Precio:; Cant:0
Item:313120010; Precio:; Cant:0
Item:313120017; Precio:; Cant:0
Item:313120018; Precio:; Cant:0
Item:313120019; Precio:; Cant:0
Item:313120021; Precio:; Cant:17
Item:313120022; Precio:; Cant:16
Item:313120023; Precio:; Cant:9
Item:313120024; Precio:; Cant:33
Item:313120025; Precio:; Cant:9
